id,url,address,postal_code,lat,lon,geocode_score
18,https://www.yespark.fr/parkings/18-montgallet-rue-antoine-julien-henard-paris-12,"20 rue Antoine-Julien Hénard, 75012 Paris",75012,48.842298,2.389796,0.9758536363636363
19,https://www.yespark.fr/parkings/19-bel-air-paris-12,"20 rue de Toul, 75012 Paris",75012,48.839057,2.402619,0.9758536363636363
20,https://www.yespark.fr/parkings/20-porte-de-pantin-paris-19,"165 boulevard Sérurier, 75019 Paris",75019,48.887364,2.394565,0.982020909090909
21,https://www.yespark.fr/parkings/21-marcadet-169-rue-marcadet-paris-18,"169 rue Marcadet, 75018 Paris",75018,48.891428,2.336752,0.9846927272727272
22,https://www.yespark.fr/parkings/22-crimee-paris-19,"62 rue de l'Ourcq, 75019 Paris",75019,48.89263,2.378754,0.982330909090909
23,https://www.yespark.fr/parkings/23-brancion-paris-15,"131 rue Brancion, 75015 Paris",75015,48.829067,2.301662,0.9822281818181818
24,https://www.yespark.fr/parkings/24-balard-paris-15,"27 rue de la Montagne de la Fage, 75015 Paris",75015,48.838803,2.277391,0.9769763636363634
27,https://www.yespark.fr/parkings/27-porte-de-versailles-paris-15,"63 boulevard Victor, 75015 Paris",75015,48.833211,2.287613,0.9800699999999999
28,https://www.yespark.fr/parkings/28-alesia-paris-14,"4 rue d'Alésia, 75014 Paris",75014,48.827461,2.33608,0.9830472727272728
29,https://www.yespark.fr/parkings/29-tramway-faubourg-de-l-arche-rue-des-lilas-d-espagne-courbevoie,"1 rue des Lilas d'Espagne, 92400 Courbevoie",92400,48.897268,2.236281,0.9705572727272725
31,https://www.yespark.fr/parkings/31-gare-de-chaville-rive-droite,"3 rue de la Fontaine Henri IV, 92370 Chaville",92370,48.813842,2.193832,0.9643927272727272
33,https://www.yespark.fr/parkings/33-marche-saint-romain-sevres,"124 Grande Rue, 92310 Sèvres",92310,48.82224,2.206506,0.9722618181818181
35,https://www.yespark.fr/parkings/35-cour-saint-emilion-paris-12,"46 rue Gabriel Lamé, 75012 Paris",75012,48.835042,2.385896,0.9761090909090908
37,https://www.yespark.fr/parkings/37-dupleix-paris-15,"20 rue George-Bernard-Shaw, 75015 Paris",75015,48.851543,2.293099,0.9748399999999999
38,https://www.yespark.fr/parkings/38-porte-des-lilas-paris-20,"83 rue Haxo, 75020 Paris",75020,48.874409,2.4031,0.9806763636363635
44,https://www.yespark.fr/parkings/44-andre-citroen-cauchy-paris-15,"18 rue Cauchy, 75015 Paris",75015,48.842891,2.27614,0.979041818181818
45,https://www.yespark.fr/parkings/45-accor-arena-rue-corbineau-paris,"7 rue Corbineau, 75012 Paris",75012,48.839106,2.38181,0.9707718181818181
46,https://www.yespark.fr/parkings/46-pitie-salpetriere-paris-13,"42 boulevard Vincent Auriol, 75013 Paris",75013,48.83557,2.369283,0.98317
47,https://www.yespark.fr/parkings/47-bichat-claude-bernard-paris-18,"6 rue Angélique Compoint, 75018 Paris",75018,48.897261,2.335829,0.9759463636363637
48,https://www.yespark.fr/parkings/48-charonne-paris-11,"4 rue Emile Lepeu, 75011 Paris",75011,48.855538,2.387068,0.9740590909090907
49,https://www.yespark.fr/parkings/49-francois-mitterrand-paris-13,"12 rue Hélène Brion, 75013 Paris",75013,48.828858,2.382514,0.9769145454545454
50,https://www.yespark.fr/parkings/50-quai-de-la-gare-paris-13,"4 rue Raymond Aron, 75013 Paris",75013,48.835572,2.374973,0.9750254545454544
51,https://www.yespark.fr/parkings/51-pont-du-garigliano-hopital-georges-pompidou-paris-15,"76 rue Leblanc, 75015 Paris",75015,48.837213,2.276494,0.9808599999999998
52,https://www.yespark.fr/parkings/52-la-chapelle-paris-18,"57 rue Philippe de Girard, 75018 Paris",75018,48.885553,2.361155,0.9793727272727272
53,https://www.yespark.fr/parkings/53-cite-de-la-musique-paris-19,"8 rue Adolphe-Mille, 75019 Paris",75019,48.888651,2.388899,0.9738772727272725
57,https://www.yespark.fr/parkings/57-chevaleret-paris-13,"191 rue du Chevaleret, 75013 Paris",75013,48.834098,2.367825,0.9832836363636362
58,https://www.yespark.fr/parkings/58-porte-de-champerret-paris-17-levallois-perret,"2 rue Maurice Ravel, 92300 Levallois-Perret",92300,48.889838,2.294442,0.9619972727272726
59,https://www.yespark.fr/parkings/59-carrefour-pleyel-saint-denis,"25 rue Salvador Allende, 93400 Saint-Ouen",93400,48.916367,2.338149,0.8758245454545454
64,https://www.yespark.fr/parkings/64-poissonniers-paris-18,"111 rue des Poissonniers, 75018 Paris",75018,48.89353,2.352609,0.9839363636363636
65,https://www.yespark.fr/parkings/65-la-chapelle-gare-du-nord-paris-18,"14 rue Pajol, 75018 Paris",75018,48.885855,2.360911,0.9801563636363635
72,https://www.yespark.fr/parkings/72-plaisance-paris,"10 rue Bardinet, 75014 Paris",75014,48.83056,2.316619,0.9728227272727272
73,https://www.yespark.fr/parkings/73-saint-ouen-rer,"10 avenue du Capitaine Glarner, 93400 Saint-Ouen",93400,48.905507,2.327914,0.8808181818181817
74,https://www.yespark.fr/parkings/74-coudrais-fontaines-giroux-bry-sur-marne,"18 rue des Coudrais, 94360 Bry-sur-Marne",94360,48.840155,2.531877,0.9637409090909089
79,https://www.yespark.fr/parkings/79-metro-porte-de-choisy-boulevard-hippolyte-marques-ivry-sur-seine,"65 boulevard Hippolyte Marquès, 94200 Ivry-sur-Seine",94200,48.817099,2.368829,0.9670781818181816
81,https://www.yespark.fr/parkings/81-pont-cardinet-paris,"124 rue Cardinet, 75017 Paris",75017,48.886271,2.312713,0.9832018181818182
83,https://www.yespark.fr/parkings/83-metro-ecole-veterinaire-de-maisons-alfort-rue-de-la-marne-alfortville,"3 rue de la Marne, 94140 Alfortville",94140,48.790819,2.42494,0.7033121052631578
85,https://www.yespark.fr/parkings/85-metro-pont-de-levallois-becon-rue-thierry-le-luron-levallois-perret,"22 rue Thierry Le Luron, 92300 Levallois-Perret",92300,48.897518,2.281328,0.8192145454545454
88,https://www.yespark.fr/parkings/88-metro-mairie-de-saint-ouen-rue-amilcar-cipriani,"14 rue Amilcar Cipriani, 93400 Saint-Ouen",93400,48.914417,2.335205,0.8787154545454544
89,https://www.yespark.fr/parkings/89-hotel-de-ville-paris-4,"10 bis rue de Moussy, 75004 Paris",75004,48.857832,2.355892,0.6983799173553719
90,https://www.yespark.fr/parkings/90-belleville-saint-louis-paris-10,"14 rue du Chalet, 75010 Paris",75010,48.873717,2.373584,0.9707754545454544
96,https://www.yespark.fr/parkings/96-aeroport-du-bourget-le-blanc-mesnil-le-blanc-mesnil,"158 avenue du 8 mai 1945, 93150 Le Blanc-Mesnil",93150,48.948793,2.438725,0.9732581818181817
98,https://www.yespark.fr/parkings/98-rue-de-nice-alfortville,"4 rue de Nice, 94140 Alfortville",94140,48.784623,2.428747,0.9686063636363635
99,https://www.yespark.fr/parkings/99-hotel-de-ville-alfortville,"7 allée Antoine Sartori, 94140 Alfortville",94140,48.802237,2.416024,0.9654554545454545
100,https://www.yespark.fr/parkings/100-gare-de-courbevoie,"14 rue Sébastopol, 92400 Courbevoie",92400,48.899119,2.249776,0.9694154545454544
101,https://www.yespark.fr/parkings/101-porte-de-clichy,"4 rue Fouquet, 92110 Clichy",92110,48.899588,2.312954,0.9660881818181818
103,https://www.yespark.fr/parkings/103-porte-de-vanves-rue-raymond-losserand-paris-14,"190 rue Raymond Losserand, 75014 Paris",75014,48.829285,2.308495,0.982920909090909
105,https://www.yespark.fr/parkings/105-ourcq-paris-19,"40 rue de Thionville, 75019 Paris",75019,48.890202,2.385889,0.9778272727272727
107,https://www.yespark.fr/parkings/107-couronnes-paris-11,"32 rue Moret, 75011 Paris",75011,48.867792,2.378878,0.6184441176470589
108,https://www.yespark.fr/parkings/108-metro-philippe-auguste-rue-de-la-folie-regnault-paris-11,"46 rue de la Folie Regnault, 75011 Paris",75011,48.859101,2.387093,0.9782499999999998
110,https://www.yespark.fr/parkings/110-metro-daumesnil-rue-de-la-durance-paris-12,"4 rue de la Durance, 75012 Paris",75012,48.838146,2.394059,0.9727027272727272
112,https://www.yespark.fr/parkings/112-pre-saint-gervais-paris,"29 bis rue du Pré Saint-Gervais, 75019 Paris",75019,48.878101,2.39617,0.7560401652892562
113,https://www.yespark.fr/parkings/113-puteaux-quai-de-dion-bouton,"2 rue Francis de Pressensé, 92800 Puteaux",92800,48.875408,2.237785,0.966080909090909
114,https://www.yespark.fr/parkings/114-commerce-felix-faure-paris-15,"42 rue de l'Eglise, 75015 Paris",75015,48.84415,2.287941,0.9807627272727273
115,https://www.yespark.fr/parkings/115-clichy-hopital-gouin,"20 rue Klock, 92110 Clichy",92110,48.900422,2.312389,0.9720254545454545
116,https://www.yespark.fr/parkings/116-metro-mairie-de-clichy-rue-alfred-couillard,"8 rue Alfred Couillard, 92110 Clichy",92110,48.905434,2.307581,0.9617445454545455
118,https://www.yespark.fr/parkings/118-volontaires-vaugirard-paris,"20 rue de la Procession, 75015 Paris",75015,48.839184,2.306089,0.9813636363636362
126,https://www.yespark.fr/parkings/126-gambetta-paris-20,"192 rue des Pyrénées, 75020 Paris",75020,48.863633,2.399635,0.9864854545454546
127,https://www.yespark.fr/parkings/127-crimee-la-villette-paris-19,"107 rue de l'Ourcq, 75019 Paris",75019,48.893583,2.374731,0.982330909090909
128,https://www.yespark.fr/parkings/128-botzaris-paris-19,"64 rue Compans, 75019 Paris",75019,48.878687,2.392843,0.9796699999999999
129,https://www.yespark.fr/parkings/129-volontaires-gare-montparnasse-paris-15,"127 rue Falguière, 75015 Paris",75015,48.837267,2.310968,0.9826054545454546
130,https://www.yespark.fr/parkings/130-rosier-les-puces-saint-ouen,"21 rue Desportes, 93400 Saint-Ouen",93400,48.902304,2.347207,0.8767363636363635
134,https://www.yespark.fr/parkings/134-puteaux-hopital,"1 rue de l'Arsenal, 92800 Puteaux",92800,48.876822,2.239773,0.9615427272727273
137,https://www.yespark.fr/parkings/137-rer-issy-val-de-seine-rue-maurice-berteaux-issy-les-moulineaux,"3 rue Maurice Berteaux, 92130 Issy-les-Moulineaux",92130,48.828718,2.266133,0.9669627272727271
139,https://www.yespark.fr/parkings/139-nanterre-ville,"32 avenue de la République, 92000 Nanterre",92000,48.898561,2.199641,0.9778154545454544
140,https://www.yespark.fr/parkings/140-boucicaut-cimetiere-de-vaugirard-paris,"296 rue Lecourbe, 75015 Paris",75015,48.838043,2.287029,0.9865681818181816
141,https://www.yespark.fr/parkings/141-institut-pasteur-mairie-du-15e-paris,"11 rue de la Quintinie, 75015 Paris",75015,48.838876,2.306023,0.8124207438016527
142,https://www.yespark.fr/parkings/142-montrouge-porte-d-orleans,"2 rue Danton, 92120 Montrouge",92120,48.8182,2.329961,0.9649272727272726
143,https://www.yespark.fr/parkings/143-porte-de-versailles-vaugirard-paris,"16 rue du Hameau, 75015 Paris",75015,48.834946,2.288623,0.9775118181818182
144,https://www.yespark.fr/parkings/144-boucicaut-croix-nivert-paris,"159 rue de la Croix Nivert, 75015 Paris",75015,48.840322,2.290746,0.9852145454545455
146,https://www.yespark.fr/parkings/146-clichy-les-batignolles,"5 allée Marie Bréchet, 92110 Clichy",92110,48.901976,2.319001,0.9625736363636364
147,https://www.yespark.fr/parkings/147-les-lilas-liberte,"2 bis sente Giraud, 93260 Les Lilas",93260,48.881706,2.427909,0.8001947593582887
148,https://www.yespark.fr/parkings/148-rer-orly-ville-rue-paul-vaillant-couturier,"15 rue Paul Vaillant-Couturier, 94310 Orly",94310,48.744645,2.400407,0.970812727272727
150,https://www.yespark.fr/parkings/150-metro-eglise-de-pantin-rue-maurice-borreau,"4 rue Maurice Borreau, 93500 Pantin",93500,48.893415,2.417298,0.9637027272727272
151,https://www.yespark.fr/parkings/151-ourcq-petit-paris-19,"71 rue Petit, 75019 Paris",75019,48.885979,2.388255,0.9815936363636363
155,https://www.yespark.fr/parkings/155-reuilly-diderot-paris-12,"7 rue Rondelet, 75012 Paris",75012,48.846721,2.38529,0.9698890909090908
160,https://www.yespark.fr/parkings/160-vincent-auriol-chevaleret-paris-13,"1 rue Bruant, 75013 Paris",75013,48.834817,2.366789,0.9752936363636363
163,https://www.yespark.fr/parkings/163-metro-saint-mande-porte-de-vincennes-montreuil,"112 rue de Lagny, 93100 Montreuil",93100,48.849387,2.419613,0.9753190909090909
165,https://www.yespark.fr/parkings/165-quai-de-valmy-paris-10,"117 quai de Valmy, 75010 Paris",75010,48.87541,2.363313,0.976561818181818
166,https://www.yespark.fr/parkings/166-porte-d-orleans-paris-14,"74 rue du Père Corentin, 75014 Paris",75014,48.823447,2.326843,0.9775263636363637
168,https://www.yespark.fr/parkings/168-mairie-gare-alfortville,"13 rue des Essertes, 94140 Alfortville",94140,48.802182,2.417148,0.97123
169,https://www.yespark.fr/parkings/169-rer-nanterre-prefecture-allee-le-corbusier,"6 allée le Corbusier, 92000 Nanterre",92000,48.894495,2.222866,0.9657790909090909
171,https://www.yespark.fr/parkings/171-rer-la-croix-de-berny-fresnes-rue-carnot-antony,"3 rue Carnot, 92160 Antony",92160,48.759003,2.307585,0.97192
172,https://www.yespark.fr/parkings/172-metro-kremlin-bicetre-rue-jean-monnet,"7 rue Jean Monnet, 94270 Le Kremlin-Bicêtre",94270,48.808818,2.360031,0.9594154545454545
173,https://www.yespark.fr/parkings/173-tramway-pave-blanc-rue-de-bretagne-clamart,"38 rue de Bretagne, 92140 Clamart",92140,48.782187,2.239203,0.9702863636363636
174,https://www.yespark.fr/parkings/174-parc-montsouris-rene-coty-paris-14,"48 avenue Reille, 75014 Paris",75014,48.824388,2.336616,0.9769536363636363
175,https://www.yespark.fr/parkings/175-mairie-de-vincennes,"46-48 rue Joseph Gaillard, 94300 Vincennes",94300,48.851474,2.442114,0.8200181818181818
177,https://www.yespark.fr/parkings/177-breguet-sabin-paris-11,"22 rue Saint-Sabin, 75011 Paris",75011,48.855947,2.371472,0.9774627272727273
178,https://www.yespark.fr/parkings/178-menilmontant-paris-20,"16 rue des Maronites, 75020 Paris",75020,48.868067,2.383651,0.9769181818181818
179,https://www.yespark.fr/parkings/179-canal-saint-martin-paris-10,"59 rue Bichat, 75010 Paris",75010,48.873189,2.365635,0.975490909090909
180,https://www.yespark.fr/parkings/180-metro-malakoff-plateau-de-vanves-rue-jean-bleuzen,"108 rue Jean Bleuzen, 92170 Vanves",92170,48.824189,2.298608,0.9717654545454545
181,https://www.yespark.fr/parkings/181-stade-championnet-161-rue-championnet-paris-18,"161 rue Championnet, 75018 Paris",75018,48.894888,2.336008,0.9840145454545454
182,https://www.yespark.fr/parkings/182-courbevoie-edc,"4 rue Arletty, 92400 Courbevoie",92400,48.890507,2.253938,0.9664763636363635
183,https://www.yespark.fr/parkings/183-parmentier-paris-11,"113 bis rue Oberkampf, 75011 Paris",75011,48.865947,2.378298,0.7215808021390374
189,https://www.yespark.fr/parkings/189-nation-picpus-paris-12,"22 rue de Picpus, 75012 Paris",75012,48.846073,2.394531,0.982241818181818
191,https://www.yespark.fr/parkings/191-ecole-robespierre-rue-francois-millet-nanterre,"10 rue François Millet, 92000 Nanterre",92000,48.889928,2.216028,0.7706335476718403
192,https://www.yespark.fr/parkings/192-buttes-chaumont-est-paris-19,"42 rue d'Hautpoul, 75019 Paris",75019,48.883827,2.387763,0.9796699999999999
193,https://www.yespark.fr/parkings/193-guy-moquet-paris-17,"27 rue Navier, 75017 Paris",75017,48.895596,2.326033,0.9749563636363635
194,https://www.yespark.fr/parkings/194-saint-ouen-quai-de-seine,"1 rue de Saint-Denis, 93400 Saint-Ouen",93400,48.916772,2.33051,0.8812972727272727
195,https://www.yespark.fr/parkings/195-metro-eglise-de-pantin-rue-victor-hugo,"81 rue Victor Hugo, 93500 Pantin",93500,48.893349,2.411735,0.9730109090909089
196,https://www.yespark.fr/parkings/196-rer-rueil-malmaison-23-rue-charles-gounod-rueil-malmaison,"23 rue Charles Gounod, 92000 Rueil-Malmaison",92000,48.886425,2.177583,0.8061789256198346
197,https://www.yespark.fr/parkings/197-fort-d-issy-les-moulineaux,"84 promenade du Verger, 92130 Issy-les-Moulineaux",92130,48.816243,2.266575,0.9740290909090907
200,https://www.yespark.fr/parkings/200-paris-20-porte-de-montreuil,"113 rue des Orteaux, 75020 Paris",75020,48.855663,2.409266,0.9814227272727273
201,https://www.yespark.fr/parkings/201-maraichers-paris-20,"71 rue de la Plaine, 75020 Paris",75020,48.850354,2.405022,0.9789727272727272
202,https://www.yespark.fr/parkings/202-parc-de-belleville-rue-de-pali-kao-paris-20,"16 rue de Pali Kao, 75020 Paris",75020,48.869969,2.381133,0.9766318181818181
203,https://www.yespark.fr/parkings/203-marche-aux-puces-saint-ouen,"21 rue Lécuyer, 93400 Saint-Ouen",93400,48.902099,2.335982,0.8798872727272727
204,https://www.yespark.fr/parkings/204-porte-de-la-chapelle-paris-18,"2 allée Valentin Abeille, 75018 Paris",75018,48.90159,2.362412,0.9691663636363634
206,https://www.yespark.fr/parkings/206-rer-champigny-avenue-du-novembre-saint-maur-des-fosses,"3 avenue du 11 novembre, 94100 Saint-Maur-des-Fossés",94100,48.80975,2.495392,0.6820766209262435
207,https://www.yespark.fr/parkings/207-moulin-vert-vitry-sur-seine,"12 rue Pauline Lacroix, 94400 Vitry-sur-Seine",94400,48.773812,2.373397,0.967440909090909
208,https://www.yespark.fr/parkings/208-porte-de-saint-ouen-paris-17,"20 rue Jean Leclaire, 75017 Paris",75017,48.896379,2.327191,0.9757436363636363
209,https://www.yespark.fr/parkings/209-anvers-pigalle-paris-9,"22 rue Turgot, 75009 Paris",75009,48.881129,2.345076,0.9693554545454546
210,https://www.yespark.fr/parkings/210-tramway-meudon-sur-seine-rue-marcel-miquel-issy-les-moulineaux,"72 rue Marcel Miquel, 92130 Issy-les-Moulineaux",92130,48.819035,2.243773,0.9743390909090909
212,https://www.yespark.fr/parkings/212-jourdain-telegraphe-paris,"12 rue des Rigoles, 75020 Paris",75020,48.87169,2.394719,0.97958
213,https://www.yespark.fr/parkings/213-aubervilliers-rue-du-port,"10 chemin du Marcreux, 93300 Aubervilliers",93300,48.918539,2.373106,0.8148890909090909
214,https://www.yespark.fr/parkings/214-quai-du-president-paul-doumer-courbevoie,"12 rue du Général Audran, 92400 Courbevoie",92400,48.890119,2.254139,0.9660427272727271
215,https://www.yespark.fr/parkings/215-pantin-le-pre-saint-gervais,"24 rue Garibaldi, 93310 Le Pré-Saint-Gervais",93310,48.887113,2.409582,0.9600318181818182
216,https://www.yespark.fr/parkings/216-mairie-de-chatillon-avenue-de-la-republique,"3 avenue de la République, 92320 Châtillon",92320,48.799986,2.291127,0.9707054545454545
217,https://www.yespark.fr/parkings/217-rer-val-de-fontenay-rue-jean-zay-fontenay-sous-bois,"2 rue Jean Zay, 94120 Fontenay-sous-Bois",94120,48.856568,2.482776,0.9645072727272727
222,https://www.yespark.fr/parkings/222-couronnes-moulin-joly-paris-11,"3 rue du Moulin Joly, 75011 Paris",75011,48.868628,2.379196,0.9750990909090907
223,https://www.yespark.fr/parkings/223-richard-lenoir-paris-11,"7 passage Salarnier, 75011 Paris",75011,48.857129,2.374025,0.9687981818181817
224,https://www.yespark.fr/parkings/224-saint-ouen-rer-boulevard-victor-hugo,"9 rue Dulcie September, 93400 Saint-Ouen",93400,48.905684,2.321062,0.8658372727272726
225,https://www.yespark.fr/parkings/225-metro-villejuif-leo-lagrange-rue-verollot,"45 rue Verollot, 94800 Villejuif",94800,48.807084,2.368137,0.9698745454545453
226,https://www.yespark.fr/parkings/226-porte-de-saint-ouen-navier-paris-18,"96 rue Leibniz, 75018 Paris",75018,48.895838,2.329187,0.9784899999999999
227,https://www.yespark.fr/parkings/227-colonel-fabien-quai-de-jemmapes-paris-10,"7 rue Louis Blanc, 75010 Paris",75010,48.878716,2.369141,0.9755481818181817
228,https://www.yespark.fr/parkings/228-simplon-paris-18,"97 rue Duhesme, 75018 Paris",75018,48.894987,2.344851,0.9803763636363635
229,https://www.yespark.fr/parkings/229-ivry-boulevard-de-stalingrad-ivry-sur-seine,"182 boulevard Stalingrad, 94200 Ivry-sur-Seine",94200,48.806459,2.375759,0.8273710831721469
232,https://www.yespark.fr/parkings/232-chevaleret-dunois-paris-13,"165 rue du Chevaleret, 75013 Paris",75013,48.832901,2.370297,0.9832836363636362
250,https://www.yespark.fr/parkings/250-le-musee-du-fumeur-36-rue-petion-paris-11,"36 rue Pétion, 75011 Paris",75011,48.859974,2.380601,0.9758581818181818
251,https://www.yespark.fr/parkings/251-porte-de-la-villette-canal-saint-denis-paris-19,"22 quai de la Charente, 75019 Paris",75019,48.89842,2.382916,0.9722054545454545
261,https://www.yespark.fr/parkings/261-quai-de-choisy-avenue-guynemer-choisy-le-roi,"27 avenue Guynemer, 94600 Choisy-le-Roi",94600,48.760574,2.41606,0.9675254545454545
262,https://www.yespark.fr/parkings/262-choisy-le-roi-nord,"13 rue Demanieux, 94600 Choisy-le-Roi",94600,48.772018,2.402675,0.9669445454545453
263,https://www.yespark.fr/parkings/263-gondoles-sud-choisy-le-roi,"104 avenue Villeneuve de Saint Georges, 94600 Choisy-le-Roi",94600,48.761201,2.420483,0.7991441379310346
264,https://www.yespark.fr/parkings/264-mairie-des-pavillons-sous-bois,"22 allée Hippolyte Vincent, 93320 Les Pavillons-sous-Bois",93320,48.913101,2.50467,0.9654181818181817
266,https://www.yespark.fr/parkings/266-tramway-centre-de-chatillon-rue-jean-mace,"8 rue Jean Macé, 92320 Châtillon",92320,48.804059,2.291434,0.9613254545454545
267,https://www.yespark.fr/parkings/267-cambronne-paris-15,"10 rue Cépré, 75015 Paris",75015,48.846447,2.304011,0.9751899999999999
268,https://www.yespark.fr/parkings/268-daumesnil-boulevard-de-reuilly-paris-12,"170 avenue Daumesnil, 75012 Paris",75012,48.839817,2.394141,0.9844154545454544
269,https://www.yespark.fr/parkings/269-rougemont-chanteloup-aulnay-sous-bois,"28 place Roger Vailland, 93600 Aulnay-sous-Bois",93600,48.928355,2.510053,0.8084238684719535
274,https://www.yespark.fr/parkings/274-daumesnil-bel-air-paris-12,"4 Sentier Montempoivre, 75012 Paris",75012,48.84024,2.401344,0.8107981818181818
275,https://www.yespark.fr/parkings/275-livry-gargan-nord,"5 avenue Anatole France, 93190 Livry-Gargan",93190,48.924874,2.539905,0.9679999999999999
276,https://www.yespark.fr/parkings/276-creteil-prefecture,"4 rue Georges Ohm, 94000 Créteil",94000,48.775359,2.458144,0.9681136363636362
277,https://www.yespark.fr/parkings/277-vitry-sur-seine-boulevard-de-stalingrad,"4-6 rue Erik Satie, 94400 Vitry-sur-Seine",94400,48.805071,2.375923,0.836662867132867
278,https://www.yespark.fr/parkings/278-bibliotheque-francois-mitterrand-paris-13,"28 rue Domrémy, 75013 Paris",75013,48.82982,2.371863,0.7996731168831168
279,https://www.yespark.fr/parkings/279-glaciere-parc-montsouris-paris-14,"6 impasse Reille, 75014 Paris",75014,48.826175,2.34067,0.9698372727272727
280,https://www.yespark.fr/parkings/280-les-trois-chateaux-clichy-sous-bois,"8 allée Marcel Paul, 93390 Clichy-sous-Bois",93390,48.911525,2.548348,0.8326396008869179
281,https://www.yespark.fr/parkings/281-tolbiac-paris-13,"72 avenue d'Italie, 75013 Paris",75013,48.826665,2.356822,0.9836490909090908
282,https://www.yespark.fr/parkings/282-rosa-parks-rue-de-l-ourcq-paris-19,"86 rue de l'Ourcq, 75019 Paris",75019,48.893689,2.374984,0.982330909090909
287,https://www.yespark.fr/parkings/287-volontaires-dutot-paris-15,"51 rue Dutot, 75015 Paris",75015,48.838762,2.309061,0.9785063636363636
288,https://www.yespark.fr/parkings/288-convention-descartes-paris-15,"379 rue de Vaugirard, 75015 Paris",75015,48.835852,2.29365,0.9863572727272727
289,https://www.yespark.fr/parkings/289-riquet-quai-de-la-seine-paris-19,"3 rue Riquet, 75019 Paris",75019,48.888078,2.376769,0.9787527272727271
290,https://www.yespark.fr/parkings/290-pere-lachaise-paris-20,"6 rue Houdart, 75020 Paris",75020,48.863686,2.388056,0.973480909090909
291,https://www.yespark.fr/parkings/291-maraichers-rue-des-pyrenees-paris,"44 rue des Maraîchers, 75020 Paris",75020,48.851024,2.407356,0.9811754545454545
293,https://www.yespark.fr/parkings/293-parc-montsouris-alesia-paris-14,"4 avenue de la Sibelle, 75014 Paris",75014,48.82667,2.338448,0.9741299999999998
294,https://www.yespark.fr/parkings/294-avenue-de-france-paris-13,"22 rue du Chevaleret, 75013 Paris",75013,48.826909,2.377814,0.9832836363636362
296,https://www.yespark.fr/parkings/296-balard-cauchy-paris-15,"21 rue Cauchy, 75015 Paris",75015,48.842219,2.278377,0.979041818181818
297,https://www.yespark.fr/parkings/297-les-passages-boulogne-billancourt,"99 rue de Billancourt, 92100 Boulogne-Billancourt",92100,48.837304,2.236494,0.981280909090909
298,https://www.yespark.fr/parkings/298-faubourg-de-l-arche-courbevoie,"35 rue des Etudiants, 92400 Courbevoie",92400,48.897064,2.234255,0.9717372727272726
299,https://www.yespark.fr/parkings/299-nanterre-ville-republique,"16 rue des Grands Buissons, 92000 Nanterre",92000,48.897976,2.200458,0.8128990909090908
300,https://www.yespark.fr/parkings/300-bourguignons-asnieres-sur-seine,"107 rue du Révérend Père Christian Gilbert, 92600 Asnières-sur-Seine",92600,48.918393,2.281697,0.9779809090909091
301,https://www.yespark.fr/parkings/301-porte-de-pantin-hainaut-paris-19,"11 rue du Hainaut, 75019 Paris",75019,48.887075,2.389604,0.9740481818181818
322,https://www.yespark.fr/parkings/322-porte-de-vincennes-paris-12,"16 rue du Gabon, 75012 Paris",75012,48.845185,2.409247,0.9733536363636363
350,https://www.yespark.fr/parkings/350-cevennes-cauchy-paris-15,"40 rue des Cévennes, 75015 Paris",75015,48.843061,2.279246,0.9811418181818181
351,https://www.yespark.fr/parkings/351-roquette-pere-lachaise-paris-11,"10 impasse Daunay, 75011 Paris",75011,48.860358,2.387481,0.9698945454545453
352,https://www.yespark.fr/parkings/352-rue-duchefdelaville-paris-13,"10 rue Duchefdelaville, 75013 Paris",75013,48.832121,2.370265,0.9735781818181818
353,https://www.yespark.fr/parkings/353-choisy-tolbiac-paris-13,"3 allée du Parc de Choisy, 75013 Paris",75013,48.82575,2.3596,0.9685845454545453
354,https://www.yespark.fr/parkings/354-corvisart-paris-13,"67 rue Corvisart, 75013 Paris",75013,48.830067,2.349286,0.9779645454545454
355,https://www.yespark.fr/parkings/355-62-rue-de-l-amiral-mouchez-paris-14,"62 rue de l'Amiral Mouchez, 75014 Paris",75014,48.82215,2.341823,0.9757136363636363
356,https://www.yespark.fr/parkings/356-mairie-du-15eme-paris-15,"124 rue Blomet, 75015 Paris",75015,48.84019,2.297919,0.9840109090909089
357,https://www.yespark.fr/parkings/357-falguiere-paris-15,"13 villa du Mont Tonnerre, 75015 Paris",75015,48.843875,2.318889,0.9733472727272726
358,https://www.yespark.fr/parkings/358-alexandre-dumas-charonne-paris-20,"166 boulevard de Charonne, 75020 Paris",75020,48.857043,2.394021,0.9807163636363636
359,https://www.yespark.fr/parkings/359-saint-jacques-paris,"7 passage Dareau, 75014 Paris",75014,48.830819,2.3351,0.9701509090909091
360,https://www.yespark.fr/parkings/360-chateau-des-rentiers-paris-13,"60 rue du Château des Rentiers, 75013 Paris",75013,48.825846,2.369477,0.9836490909090908
380,https://www.yespark.fr/parkings/380-rer-nanterre-prefecture-esplanade-charles-de-gaulle,"11 allée de la Danse, 92000 Nanterre",92000,48.894559,2.22147,0.9667936363636364
381,https://www.yespark.fr/parkings/381-square-de-la-forge-sevres,"2 rue Ville d'Avray, 92310 Sèvres",92310,48.823927,2.208649,0.805267486631016
382,https://www.yespark.fr/parkings/382-metro-villejuif-leo-lagrange-rue-babeuf-kremlin-bicetre,"1 rue Babeuf, 94270 Le Kremlin-Bicêtre",94270,48.807238,2.363793,0.9638018181818181
